IT_Load_kW,Outdoor_Temp_C,Indoor_Temp_C,Fan_Speed_RPM,Water_Flow_GPM
404.6619034234712,37.42145921683667,22.521307811060808,1465.916009416811,531.8836166945352
302.4545789613373,31.28374155485805,19.2162837762019,1278.0998414271992,633.390439859024
305.6174088262144,36.615612917090615,24.976129031690547,1276.1577319691414,540.2962762137239
394.6184099879327,33.92201812722795,26.258428741106492,1067.059260924565,612.1762177710775
338.5116594194671,31.005488779383896,25.688822192302677,1223.4118276170725,509.800354949291
401.6101788550446,36.003839516081,22.41455497908003,1431.6626910602802,457.5999228031985
397.15233022462803,31.002526244300412,22.902356636421388,1382.5982070138361,521.1885849823811
273.685152673147,31.949883204821923,25.507932669962017,1490.0394228540863,419.1016582883816
358.94049597324795,33.449922303365476,22.339552631992415,1336.7735838431788,489.31207961640297
345.0328917606959,35.64154785339682,21.22054379874777,1006.5833508305159,440.2191205032759
279.497170256375,32.04736368539369,25.509501382824407,1431.7484326083234,520.3252216577167
333.60876477528035,39.81185366581739,20.959532692110432,1508.8572741171408,562.4149521545174
234.82462867984606,37.825489246443915,22.542726341800545,1136.3323977354191,456.0568564819275
330.03964872297337,35.66129862693828,25.725998002094336,1177.1578871788538,589.2797049616065
294.9802829263531,31.94797297519123,25.579498737600645,1175.641563733783,550.5422419774734
297.3674516973637,40.27222216806543,24.735790715005635,1238.5497334501244,555.869918133536
397.8057607407649,36.07825114306177,22.996522790298062,1052.541956648403,579.742813228387
319.1108029948124,39.84287905310657,23.505864358116156,1332.1043524537538,580.2510830150384
315.1131236984899,32.060038485128786,24.97333744961342,1142.7242676017918,565.497560739375
363.4912634816841,32.00937199039975,26.24402470868499,1464.297135935394,493.88900609905255
379.47984119856983,31.128585097061496,22.366146525965682,1036.662133080596,628.4388950315972
338.64890732809164,35.84416478952028,24.49329582378976,1070.1503901190906,617.2994873993721
312.54258279741,32.750551383585,23.811018755487375,1211.2861568825851,523.1130474901599
286.27911758547043,29.947832185489574,23.160692867464906,1069.7116721096343,542.9192345232992
291.56514707948224,35.733152993562456,24.99332142694733,1500.6772157076562,535.8950176131449
290.2049301292603,28.605060782006564,26.735566898302572,1074.2991362059417,534.8868356027183
403.0561436125122,32.3127833811243,25.487086559115593,1450.3064679577524,547.063514899346
273.8733824195977,39.08912350065452,22.491830790627823,1420.5934298895531,431.08989122657334
314.99411069194605,27.532495878209474,23.642176792934556,1209.6770584916917,648.4431790668668
277.1942332205519,28.681840736575463,22.630283315240707,1447.9115771513066,495.4483024128794
313.37933720634663,32.94419410592171,26.828625262441825,1346.7058438054517,635.8623367936844
287.4960135262991,38.07079957968556,23.1484081674984,1484.8388098133282,439.2065371951115
322.5095447422685,41.21110098847454,23.791777290387248,1150.4178759903023,487.50566759941006
252.26228820584086,36.83365780562855,22.463653973043478,1445.5098394879203,529.4445218925474
410.0241645867201,41.17697969722388,22.44595561591192,1097.294165447761,496.2074772537018
350.84726142174947,31.358392775376224,23.178239743905056,1493.9664577742708,541.9140105263616
268.80444273911587,37.56092897387834,26.40077727619565,1366.7714002723603,446.8333741680658
312.60983129978854,33.69477188523007,23.45596839988059,1075.6382705340527,459.71776479077295
304.51610682726255,38.30585778754256,23.196469038572907,1310.7712929291858,527.5895912674473
336.3446271624183,36.04345116350841,26.75322951080321,1446.811885071494,622.3488243284821
297.61393230743704,33.30471205029337,24.078573220961125,1441.334698540558,538.2434373631744
412.8656482217061,37.391536303718794,21.422779043617886,1251.1216151218157,597.4503065564612
276.8963362180793,29.908021713865978,24.41209637467759,1367.3840110839758,513.8669974024901
340.3107065175142,37.49453230245924,23.530929382056183,1337.1615978556713,552.4682992641541
311.6619999836441,31.467969973132547,25.66291365498744,1402.2007973612308,576.3335539399334
271.82356501192703,31.36371289694158,23.129357209033333,1025.8357294783345,478.99645716154794
348.21780519614765,37.92157886202279,24.43003038892137,1267.9934909798303,501.5233328339273
386.3575224478209,36.17860925162675,22.201047664281695,1490.9582087114109,490.4626124493102
322.3054140468341,34.24242439753216,28.291052232702434,1263.0934155096718,471.3256496946534
243.75363357325887,28.909509782980876,24.901765708701543,1472.8253922157678,483.9672301837539
308.03477880572615,30.268777981957566,25.867392709478747,1381.8345688254788,532.77932968151
299.4917370642767,34.285084902003234,28.275771820758322,1032.0499473844375,627.444316090491
258.52345166461765,35.18344320273283,22.591096095574596,1402.2761647565633,445.11779292522755
399.93653578927166,33.32342920405904,21.952815644751773,1472.1513036554995,499.09937714676124
365.4583141384041,31.565596345635484,23.196590540207563,976.2436741357432,531.3495819672701
293.3960185342169,31.511415864554635,25.503636636177863,1212.479431586007,560.2793397501606
282.5125392386361,32.17668070339913,25.03301587693486,1053.5934029845776,521.9781412569992
339.8108089392922,31.215410902606248,23.832863915837166,1433.5514940940645,506.95580979244437
306.5410559585661,37.11169186549096,24.14623527902236,1032.2416282125419,553.2984561499984
258.66990219728274,37.29464500191316,24.591289589293474,1018.1782522059789,490.7370449195743
289.25846618123387,27.62108185300115,22.668248123941353,1319.3840990634326,471.18784854263623
412.82648641296595,37.22650809797079,24.09416683561513,1441.0510562478305,473.146236643469
305.399828389737,32.681768559461034,25.82003481276744,1179.358932959964,534.2366428707389
330.4744187718144,42.638957941252876,23.978637627558523,1028.6608643178358,532.0660966742366
319.6082762939378,40.7273056878352,24.478911037869082,1503.8611620811507,518.3822263876725
299.37444914011627,37.95286613371478,24.61353612918519,1132.094840488048,483.51915974765046
289.21462927488005,27.714325783805528,25.85574518373538,1176.515254784024,518.1299642698675
241.05062646458634,34.94123233157081,24.321295867888388,899.8130810109081,492.49775599512503
330.2676822467195,35.54581278711992,24.99938094639279,1369.6020840341248,622.7941686772381
340.3628493214318,33.838941949054025,26.875871625182295,1124.2953915122712,586.5373799517529
296.119020929004,33.71007013639514,22.791807541641962,1339.380400166783,547.3191289541231
386.1101486382754,38.547998524526356,21.510196934634827,1007.5731329708132,520.191762665709
363.0862550258606,39.92688152241757,26.048716679393806,1079.6085788494868,529.9747294236813
330.4513454838427,41.80747044839936,25.14189653696801,1472.6162707312183,508.9954359823177
308.23309452104183,37.14806375176227,25.128545777531187,1624.1788090554355,628.5546615915486
389.50120759107244,37.825453846214344,24.110880502892837,1555.885633160677,507.8045489237699
409.58204917294233,28.709117952667278,27.008909419096128,1224.5779101160772,470.7819712639116
300.3356073086395,37.982789364581535,22.895179634059538,1078.1893560092328,510.92059058642803
374.29144322012155,30.785871970819713,21.86143237660259,995.273352396143,488.3735527425222
413.00313192135593,32.98301315436526,22.432564090261,1325.1227467757376,517.3681565110413
364.4026808785989,33.56190422651753,22.552637050838783,1459.3760733724807,586.7387409346868
403.8242656173511,33.96386067893825,25.852015034908494,1429.226529282371,610.0022967263569
385.9908067189087,37.34817047541908,24.563961336859705,1074.3477950744104,442.0131141279233
400.60442789925816,33.47295587020391,24.169765366332715,1429.1467086298294,465.21232721054673
308.16336967497534,36.618349868344986,22.462252329293047,1403.7896849124907,522.7759373291669
301.65236610607604,29.353306127424,25.04687903232329,1202.2716619176595,643.2172289372285
345.3144251367414,34.65142791356283,25.0112081531959,1048.9410853388833,530.7823385040324
294.3301252419057,28.56589521657308,21.71671954247277,1165.6943907957245,473.26769346869787
388.6826328068237,36.94733832906059,23.247289999574253,1197.116995701979,507.91378493792877
331.41852754103337,39.744758863146494,25.761430624060893,973.3952170316273,535.6235423666527
285.5815557400029,37.785580490428785,22.05257710498154,1266.358749220366,433.4816512083864
358.5733076556062,31.8263745520787,23.745845469125612,988.3302484437669,543.6854428514808
270.67887253543734,32.823781404409,23.844503957871236,1302.2691826010403,549.613246493248
287.7797912842985,33.385371484610175,21.42985245141965,1506.5238341304212,448.7837776112864
308.41504679815995,41.114136718283305,26.027004411787658,1504.9964423871595,596.3525726923363
293.6962035433933,31.76454188175033,24.99625146619815,1124.1161124821917,476.14843730571585
258.0450105594896,42.01378198146409,25.59767499670498,1252.243151887618,527.7893509464557
299.16083224196655,42.61260557343024,23.857322191906178,1293.8660201311484,600.2185491672442
389.37454896938425,37.094910281959855,21.645790238334552,1211.5572927323833,537.9461727112031
308.43960233306814,33.13088987943616,22.916819339895593,1058.5818183184335,497.60547704386835
295.4239232100449,39.34794692303619,25.56617739077017,1344.4332990524472,538.1785848063314
252.71037800762124,39.36574899144446,24.966883416755742,1233.4009612288464,557.8792572044778
313.30995377120183,31.043558292691202,25.32267063074201,1361.7035161240935,503.7009328122551
310.4249471668446,34.257287415530385,27.105593145289482,1272.7162885218413,612.5816956808115
350.9992517221724,36.89845598145368,22.703331263325527,1056.129439011876,463.0363483569999
258.6575273300959,33.32038649901394,26.002856453214314,1241.1711984280214,521.6585993707891
291.64005158403717,38.328457045350376,25.93519074643887,1278.9967165826033,426.695654129873
332.7438808733172,34.66132857020428,23.205184890736184,1414.5766706898964,447.0904966910099
390.10386040997184,40.518151474228674,25.798464605260712,1403.5519333787497,477.7491800333266
337.5609677867454,32.981282818866774,22.663277915853378,1503.6210328496195,583.4711986528025
303.8630788178087,30.99111221089926,25.44738629647343,1010.1408106839634,481.2012880535811
366.1210079131594,35.22779431415995,23.593643148629578,1028.0478653242174,542.7636503217415
382.23997661061463,31.229433499407214,23.834159094338,1062.4503637062192,407.60827239355194
409.2740749178881,27.104538897791173,22.640307334299177,1285.4950703285665,486.63120532610765
243.76535659643972,33.77036655020412,26.520600901763213,1330.0374807076691,576.6979137525856
357.4489844939369,42.93293586629064,24.261761160395,1430.7394224407522,500.9020286826897
357.35855864972336,37.311061021078274,22.762646309960832,1165.182111423864,575.1859056902614
309.0656341790359,33.857302165714415,26.467206786919554,1290.621499899775,583.56849423301
258.6243340955536,35.37528488737793,25.85000426796959,1203.1068235714024,590.4149988053182
323.4050809274202,37.67805870854603,26.601936237103242,1044.1620468197461,429.59400323035896
245.61414289315323,33.98979472435482,26.958542037670213,911.0162279271225,589.5410243771308
253.55031598170837,36.354843264529194,24.862399795035763,1089.781881522298,523.566460074092
240.45960864455643,40.659715475721114,25.317459953846456,1023.3284043056287,545.416157570993
351.1025911748891,37.25485829146926,23.48323243245371,1416.0020184488728,539.9285813083482
251.28553923390066,36.94783409051162,22.276994331119102,1453.883872995726,540.0526030135259
276.2621839480897,39.116665057565406,23.703727154697237,1291.8410628337979,474.3658932752065
331.6471429440924,35.17947392030384,24.313119765211873,1225.2028281095822,499.53656022062466
320.70248578214796,34.19267145688734,23.97396475244476,1237.0029320373567,509.44785405333266
299.450188566991,35.9126320789161,22.891413523172055,1254.0091795987685,561.1083985223054
285.3417792108039,34.95928539188431,23.03173898051406,1043.7971730831835,581.6839569728153
359.6618552981925,31.530273464718004,23.553117033239296,1110.207369069646,630.8297635080748
310.1247704933547,30.201383801723832,27.453634150874947,1350.5878385279052,484.93914160147074
345.3667763516339,26.17216660160733,23.827968637884332,1307.6648924631177,544.3227864988354
289.65342379563066,36.08342298282963,21.265679997686625,1302.0439625174763,502.5066805074148
400.4352981075811,30.72192819446664,22.39981071323784,1064.7740309996752,583.1008059598768
296.08305472055383,36.50361613154442,25.70652077342063,1496.4221301781201,447.98780351787536
306.3317233409292,35.11145774982524,22.828828804758466,1375.1166404614776,471.17612576012215
304.97776541242024,38.099069765752,23.170705482754506,1257.4646185647043,532.4020731603671
321.14331714730093,31.700705161006724,24.099188258988637,1427.1178915696248,483.99440200977165
300.4658109762232,31.880675101631496,25.680903965748975,1316.0606448504016,590.6884014922482
300.09044208198964,36.39580269852101,25.51341875364526,1025.0695602271344,542.622316609101
301.0373191781631,28.099588399274236,22.89940689462179,1198.403884236192,469.5658450608049
288.78920038590957,36.114487927447115,21.33044767362419,1093.1282874132248,514.01542100643
400.368121457654,32.12296201979271,22.465819039312777,1381.7123979277787,461.17838936184506
233.29994525625108,34.95234516050864,25.728499745296606,1517.7751343060493,543.3950237828622
314.6833809968033,36.592766491890835,22.636595752662487,1525.3193839693527,643.4215997605581
405.55588684668936,30.1916875207655,26.18145900694254,1255.0681179513697,535.4597210518419
274.2928264295125,41.97045674574608,21.227972171575956,1276.6066732084003,546.8237709346455
348.0399316652831,33.28407264593913,20.002952563382024,1493.5174732475416,514.3905482164284
323.37373677748644,31.3548349769289,25.097826491852267,1412.3749438032107,582.8428532326355
355.9475080922669,30.629458939719058,26.1743675877683,1449.640534082217,480.5292732860958
369.64210314061705,34.42566770178489,24.261498990802384,1066.2028598965285,509.0074484863353
331.7720679805225,35.52496332891778,24.399546841015706,1449.681318783829,633.9202439356353
296.37353682875397,35.72070295155269,23.85018928125421,1169.0157590791093,552.0319858051087
284.6025586351013,35.35260139808126,25.050399755934997,1132.9018317089292,482.7431970963068
303.091443869176,29.963256873730963,27.499012068233547,983.2728350382341,454.3164528786337
272.79770912481047,38.60393780812059,23.928851246050225,1224.3377644338377,503.2936029946946
290.19094719957565,29.01711942303218,21.753670522251575,1304.8179215648663,582.1990608805955
334.79617879797604,34.59415290835373,24.037963728210634,1124.8613072432236,572.9910011391097
347.2854426454793,37.25715917697305,23.144052231526498,1149.8245369722767,558.7486675198955
339.93730645674515,38.974906225395365,23.65434634339433,1376.505684480905,554.0662394095733
246.56023928566205,33.2284661490446,23.771850485806794,1507.9770622102455,459.02361457517645
309.722844337546,36.666873390760124,23.831733138348177,1147.1533911693798,551.6419876158016
346.2852850013845,33.84852837031209,23.809514302194895,1081.77424792763,425.22735959364275
348.38938496986196,31.376566135433386,21.719130754202343,1237.5370715139118,637.0235039982562
404.05040543437184,31.990292681993278,27.49895846266753,1353.3207756448573,475.6017883433302
412.386957690644,37.97111203445983,25.932838892362238,1022.036405497205,447.98807965792656
263.111558681126,29.7669727989426,23.072360389908386,1051.4818786275657,421.448781108437
317.6142176739699,36.77774677510821,21.370790960919948,1296.772425332778,530.7966170268295
307.40018521561683,30.13812203607613,27.344000106305035,1321.4761766158745,556.8494062515131
396.39590014430144,35.297524792757095,23.69808346491767,1269.7274356977853,426.15680738307674
317.257149692874,31.1127739566634,22.245478371601628,1306.60201733425,489.9850842945788
293.42850169211437,32.821005615690424,25.251869448318025,1015.8329905975254,463.6674565958801
403.42351179029606,41.06274886014382,26.583308013204263,1518.4352818802213,439.16112199140883
324.05671506718545,37.76372279019659,23.77914571987045,1315.7266213031664,471.06476700278
326.9356646952829,29.634924007718354,22.092619047236678,1266.6298659438953,541.009643430089
261.95220671521713,30.237044672437953,23.851810709596357,1018.9359626471708,504.3157826270153
304.7820226190176,27.06898574195214,25.391991576181333,1276.4808092386686,644.7816788607489
309.37890670079815,35.7781774011016,24.553601501184485,1223.003332467873,454.43103002701207
352.28839295072555,36.22602376458224,24.965573558793185,1356.7054446352552,480.70217040012807
316.89404936780267,37.5789149343224,26.19366878112039,1183.7586169931512,583.8413272903756
351.06637784218094,31.076960295293922,27.75875619265604,1120.4195020533891,541.4082034871301
339.4094791774016,37.863727595870955,24.00165585562195,1217.7137258898128,519.507509609652
337.89313085864165,35.7204414403518,24.35202482878928,1280.724215224238,602.24121677432
301.66887875689855,38.462758642543314,26.00715325609749,967.7861045705843,463.5511186018783
305.0953629543593,32.57874863239215,24.641625232441207,1617.5432359048173,416.5068140549924
322.55972920431157,29.81233041803913,20.43241488206624,956.9569372243624,458.8212326149205
275.8083805816603,30.93020592435781,22.58017468654243,1078.8381832037321,625.6147072600696
288.32499640652975,38.89219723715044,27.417080498008644,1417.9905557768004,478.2799483098988
293.21550513047475,29.612968564948535,23.956461646103765,1340.143716148435,588.9986940626758
299.4290955418653,36.98044755355945,23.46941964435279,988.6690246668089,433.41657847596576
348.0228265772237,27.633928310175747,26.945659158963352,1185.952592976024,539.8850916282369
292.163120393494,40.57981456532418,23.1718598623871,1291.0538643092495,500.1951858339894
291.6713921321063,40.825447219937516,23.308438597306225,1129.5276064665711,494.678468095858
322.63569073535484,32.619727336164786,24.271582200153592,1525.5293061751634,459.8756171572419
306.729474412459,29.527751300049022,27.009294955779808,1003.8631717234532,503.7915805564982
378.81123139279526,37.25229301565287,22.04155061874519,1019.2216535377996,445.7535279772677
297.0187578130792,40.77578049279557,25.42494180381263,1219.0745550666818,485.6901463196801
258.73659676894295,35.11939812844195,21.268739026672954,1011.1897685274895,401.12420439909585
305.0273603336382,42.32051694921653,20.57862024812272,1119.191740891704,409.50056648934867
303.04088460046995,34.306491771695015,25.14171179031751,1011.8967990861016,626.9324114287386
368.38768423766373,35.87405179626948,23.934717745828493,1452.1400509203252,510.84486934408415
378.42038397324706,33.5599701012013,25.016643207315884,1001.3111685524074,467.1807679710294
341.9071171275571,37.15487509117134,24.129233623559262,1316.0770223984725,502.23244996470726
361.977977157638,38.29441137515262,22.748301951479856,1094.4622300473889,491.3463622796192
246.2462304440691,29.45105924789192,24.021605547591683,1227.786699233576,579.4746940860206
304.3562278598148,28.098727648046168,27.829273686566466,1407.6854207694298,458.03115697049554
319.28907374312735,36.535665190880515,23.154850448310384,1459.099516280912,539.5888984139161
356.3244246636785,40.80760626165853,24.289304635873762,1172.3906721873564,442.68396442308375
352.89952440749846,37.32980197661916,27.141830927736233,1080.3555524251692,511.65864440602985
342.0228905638629,37.00388437591438,21.260863440769295,1255.3861658351955,566.4408583626378
367.58797250199854,40.87548752653954,24.78002991332697,1022.6221380066798,529.5504762829215
399.26154072835453,31.270576121265382,24.6346055117612,1458.9409175365583,621.1232562889933
317.96575507529,30.091789793628436,23.80318887690237,1294.9381976988461,599.6241512785392
349.88041972500184,30.861404692967554,20.73266303403343,1010.9666459137694,521.6995273666706
339.8860959152127,31.639662847384905,23.330643903749706,1361.6258068764662,487.7662286896822
302.87987594927324,39.039370163188686,25.061820148778757,1221.4797079992165,533.3976649448573
377.83583068547296,33.53382629898178,26.35716258570127,1421.8362341091179,535.6000684202558
309.8995406071618,37.75876735034505,26.10405299641122,1147.065081712823,619.2055393426969
299.3709031754688,36.942009158410606,25.271034252861245,1305.7740722510514,600.3336568926558
345.8395499487813,29.126404911514452,24.26393478145935,1098.0353224055193,559.8332256977624
280.95547759743084,37.92239766274843,21.876621461601772,1331.54656397061,461.791133280076
293.3218911076078,30.53700292495072,24.306619786981923,1109.124638196542,476.68636407001605
342.2659199149281,45.0,25.14846368154689,1108.5679092410621,483.8380847998146
295.5872121284344,37.5593149672242,25.51775781570884,1193.806836598285,550.7192302810635
299.1292762343049,36.325390337379034,23.327012780834743,1472.4803181926736,530.1006596496068
345.6364053128176,34.372799170289305,23.220455524640624,1376.394093674562,449.1134342639859
315.9213167307311,30.94442133937341,22.401466858481545,1250.9806770233552,577.3200126335933
242.04310237004725,32.865856332569564,27.51901957253098,1105.142784061268,502.16587993738113
278.1615311927812,36.55782143601776,26.011168009506328,1075.116880360166,569.3943701535649
300.37292419991564,36.446829087566776,26.424585096047146,1247.9352692777977,517.0557647955422
246.053731878016,35.420457183157055,21.678412315574292,1455.6304197118639,476.9871304165543
270.12659823139757,35.840702799543884,23.456369478126316,1391.1296709644832,538.4060853184967
287.42539815088577,28.080030403641608,24.967429419154058,990.0899834449299,565.7285392488168
311.4711192710824,33.097584951234374,22.908414239086163,1034.189854384314,504.94764313775215
349.6502024988588,35.65592606937093,26.710774025175194,1346.734971075779,601.1834299204141
326.58207372611804,34.056880005448114,23.818054561657583,1444.5489854171467,505.3403157777772
347.8629256339461,34.2411828645666,24.59705609973854,1299.3591208547184,543.2352090008081
413.4814784860697,33.137814918570086,23.893761797387832,1076.570959211592,531.2988436833245
312.35054759121715,29.525950694956116,26.620158684956706,1184.022601462583,412.36926980686576
272.10858371607395,30.675757122219572,24.98852610464744,1268.913110254594,465.6015268230471
313.4561341638537,31.31762798333685,24.06382122503364,1348.3566090070774,505.41877308215237
234.22297908367142,36.6472746138751,24.691746744575628,1324.7864671025438,609.3355949011307
294.7114374976209,28.94622155555257,23.155658297671742,1423.6291956693792,583.209372939031
316.7608018345307,35.473880527730664,25.25657739584931,1372.087298138546,421.4261024012008
413.29996837546656,35.687408265317266,24.709029775318303,973.0817954778993,472.8455008700202
346.7951225407941,27.603397428440232,23.353891859323426,1351.3146864065516,432.3202657599535
310.9670643034013,32.38969672593005,23.90484948794322,1463.9174952997826,473.75908835644543
392.45793918604954,35.14600921309999,28.10098718981311,1259.3333390082262,507.8310300131132
330.48210268761727,37.903436869503054,24.240712979959422,1114.6776221791945,571.0546609084203
414.44712494364285,37.6525407421122,23.419341872461626,1183.217308850718,509.02839814577476
319.6128617661966,37.82302105372982,26.201479607815973,1409.2830039494072,579.3743273251272
312.6064938063351,29.37891370639422,22.092778000311196,1088.7200470076023,445.63585201368846
362.7821279876559,33.53257913501786,22.79822562370084,1533.925744783845,547.8968933388885
292.39012992015967,33.90497692096926,23.542827301579045,1312.0707643413832,500.4938773518007
316.8434574242331,29.829414113910683,26.838572101967184,1179.9613768524,523.4168996032012
360.1835492982478,38.816087486392355,24.034769248094456,1200.306446539495,561.4751087300807
329.41479949957437,30.553309683658345,25.11854140933595,1273.588837780728,398.50547518203007
379.2141418067448,33.754340491609625,22.492414865236064,1323.7236569408287,567.1176599925291
342.46086470633355,31.506481096910395,23.908445165645773,936.2246799706588,457.9263320868445
360.1835538422827,34.65229632131579,22.098080450279795,1297.4956831283405,522.0120906215834
294.65346173526643,29.757340920763266,26.028849153609595,1468.5782736420185,524.3464552939987
399.7602269750204,31.474346026219674,21.568248824968872,1081.137688026199,583.2694256593966
284.4127153452169,33.22602585243479,20.667755413236556,1119.8404043654618,504.5431862367597
293.80198369153396,27.70685686860387,20.782500673784135,1045.374315128218,506.48604225583966
318.20393502213824,27.943550293287096,22.708192546332885,1191.7712642449046,546.9995723083928
232.43638968361506,33.33330636220775,26.477814152920654,1447.8638570691348,470.32904231834755
281.78650728589037,31.243793803321914,25.4769220222147,1098.933189021653,564.8619963505367
295.73060366064163,31.64025832995387,24.43504847334478,1461.30319862952,588.1189514360708
303.91231336795477,36.50601984212829,24.629135298257783,1136.108602003294,550.5375788886681
310.34214979861054,39.03249954683877,25.47655794186438,1417.025037200854,520.8504462237652
304.2682697476601,37.81181510328055,27.1803212491773,910.088480813909,559.3636962752698
290.3859186273228,36.60916069133234,24.668562616337127,1120.8342014234943,620.8887164536715
324.1118215958429,32.660724013963566,21.551875224723133,1083.0035519090688,445.56380556660713
343.0068179217234,38.73611600337983,23.796116531020147,975.66910192103,586.487675070208
351.62458286592306,37.95367149387235,24.715917140485566,1085.4535598925177,476.9580488770608
250.4690056569021,35.220619862320554,21.066229352770524,1306.5374487771878,503.16878060909244
296.96985522343056,32.95135881992254,26.33545306170174,1324.2192344202265,473.8110411222402
313.20277410971096,33.88567851119764,25.353679375891048,1244.732772705523,566.7241318712107
351.7549496796099,37.16240552983937,26.71672764771734,1148.371672218002,462.57911081929865
406.2683365702813,34.97107847036158,24.587280720805236,992.1083305939716,522.2872099126819
321.8648795396695,33.13353107946263,24.277277518434644,1248.748346292562,568.304135198108
298.09800971904485,38.21647712219983,22.53406295631695,1251.218954870849,472.9721234460139
330.87356825715966,40.683098952790736,23.91740967458349,1418.6760555816334,488.46525351525037
288.1812728624818,30.610395796922717,23.032115455432322,1031.2818679330967,510.35790210849336
328.93149608642193,38.92161173227675,25.087606985198953,1102.4703735307696,497.27233977914864
273.4579971512432,28.73547001295381,26.762063873862598,1314.6969601554224,547.0153935377214
310.4236046249281,35.75431973715743,26.921237417089614,1351.804384265335,451.60251872197705
261.73071453522164,36.458934103458546,24.1538542288735,1080.356500243859,391.606305311082
309.43566881900745,28.220810202924568,23.308787562208884,1325.0196577784259,545.726782305284
298.5877746434575,33.306927017770064,21.811583153091274,1257.9579003633828,567.2826988922059
323.4028257033399,33.226573055543575,23.415663372538607,1381.62752736245,576.481108833103
319.98853210924534,30.41146522475381,28.015856518992976,1317.9290582292447,554.9637562021313
392.7793200700437,32.095428880386315,24.53296604856128,1347.4727700067667,504.6180833079627
283.0808566075914,32.2000345212867,24.00853761517917,1443.6476606471292,493.3613662867238
349.69614510490015,39.019300271579546,26.60954165703837,1082.0598577118017,450.0507396385696
291.8914886585932,26.057996561600177,21.75979112899748,1335.3659858100327,470.41135130955655
342.18343483011387,31.88817299589028,27.931011854869105,1433.6996778830166,480.26835623177027
240.28901818415684,33.499493196159314,23.493117527216004,908.3104629229567,536.0431817103449
267.57044624940204,38.02759615546687,24.95586060652498,1438.899807050432,442.5865079728675
325.8169896812149,31.434283994835816,23.190239458400068,1378.9215769920702,545.5422293585484
394.1643652768407,36.49016556126682,25.19459832993442,1385.8059732787347,586.7011358415967
367.03226739034307,29.25170532262895,26.020271892122288,1233.843544325628,402.8327926340867
306.4209393537097,37.31073490627136,23.46777821275969,1432.6724889089696,455.4144729447337
244.30348565841675,40.14778834036699,23.73025939338834,1365.4454903223493,561.9149649079125
282.33807528736554,32.25453042513556,25.252876657515667,1161.7444612617053,614.5509592798959
240.03182697503036,42.861244411457086,24.784635606949774,1123.0043371359063,441.57076546197845
280.6475976170457,36.08791361601824,22.402718189269823,1326.6556046093547,499.7754122382447
295.98012442324364,36.06813803791367,22.625228470873104,1229.762857697241,612.9232252859279
407.3036219033395,35.82271402411486,25.164475847050007,887.1868698023616,516.0511077496467
344.8269405161615,36.87671191673744,23.035342411104942,1237.6835816382586,473.6753613871398
290.72487806474595,27.829525606912895,24.834917337629015,1052.4024193445216,631.1179316782706
341.08521276072355,28.436625756813907,27.42541259180389,1070.9504828185475,441.6045361479451
285.8216167587865,36.584194021001515,23.92087777761549,1544.6741412786605,481.5035359746411
310.0833955736633,32.82098593767692,27.116430748782207,1429.6818148198224,497.1703962906796
376.8943157051513,44.697444804493,22.963737877173106,1517.5877228412483,483.65337382381614
348.78674720691635,31.586046436887123,24.52188628561231,968.5822365761549,545.6449584246608
295.9244997982952,26.463293421458786,25.310479277005932,1100.0257838538785,582.1105285321562
391.4443276357672,35.32914071355576,27.146747472205227,957.8165874695253,526.9896600244427
239.7206323892666,34.21299648053865,26.329958787840436,1379.894290004831,585.49717287397
419.8876802391455,39.08214059112024,24.24588752020894,1468.2072729115068,528.5911854053734
293.34118649629994,34.255340915505236,20.883080488087842,1311.4608504808505,563.9250860318245
329.0887096279718,30.20675789051415,24.52398999997915,1076.6678355507047,561.2645839748606
252.87865898322812,39.49891419917573,23.902205002915796,1338.756056219346,421.83752937088474
360.6201617679554,32.41780659184394,25.184984447600314,1078.572392931447,386.72822690937363
351.6751761253004,34.09916444344142,25.817310819725606,1427.4376643501917,602.9952400251894
313.74021342133125,38.80079655587484,26.396597846223177,1085.6649483867277,488.12810678867
274.5718685793003,41.473393460582564,24.860185210781843,1001.1156688912561,604.605917361289
300.0867795261979,35.403122633603914,20.99565973770041,1339.5325574680135,512.1113172036347
292.6051742185375,35.3624726222675,26.591103825010503,1022.3139896520879,449.9271995528709
342.76496143373885,35.55083767074043,26.209926052413,1185.1341946645455,476.39332699395663
366.6049982174576,39.076072968163274,24.367560961923825,1539.033473779742,586.3553384500773
343.76423908797983,38.59921704921761,23.57720565252795,1163.2298391421737,431.7232955920931
389.9133768561654,37.17537078612516,24.72048610825429,1317.413492146552,547.4586197647984
386.0805375929684,35.035128903394124,22.53629006256547,1414.9838047116211,595.3223041164301
389.8895823539019,33.415852689993336,25.025134604557582,1325.509107888265,493.48610925230645
355.9578780159936,38.739669998348674,22.095408786286924,1313.4835123529656,509.1913089792779
299.8259497871029,37.69101950349295,23.9328287040922,1487.6282610303901,537.7852327986838
270.1687786541816,35.361859664531394,23.304354549879804,1046.787891077766,531.387079509324
323.8119469114232,35.98189337524054,21.059064047357115,1438.7245611891592,408.2288765306911
322.68909642515825,31.266905828717857,25.53211613418638,1448.9669547880476,496.7456428408759
344.34632365470634,31.654835464943112,27.21587356219898,1474.9314827486219,503.09046056229613
225.076437970971,34.94772426144408,25.48801348637601,1228.7152015160611,495.643571699695
280.17759920776814,34.85358232384279,25.020804023772545,1157.69007430309,474.398623680507
